db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls,plaatskenmerk,ocn,fysieke kenmerken,notities,stempels,provenance,url,
113,[1884],1BIS,37 - ROTTERDAM 4,37,Top. Inrigting,1882,,1884,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/37 Rotterdam-4.jpg,,,,,,,,
292,[1936],2,37 - ROTTERDAM OOST,37,,,1936,,,,,,,Schaal 1:50000,Alg. Dienst Rijkswaterstaat,Top. Dienst,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/37 Rotterdam-Oost.jpg,-,,,,,,,
434,1966,3,37 - ROTTERDAM OOST,37,,,1964,,1966,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/37 Rotterdam-Oost.jpg,-,,,,,,,
580,1973,4,37 - ROTTERDAM OOST,37,,,1971,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-Oost-1.jpg,-,,,,,,,
845,1985,5,37 - ROTTERDAM OOST,37,"meetkundige dienst, delft",,,,1985,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/37 Rotterdam-Oost-1.jpg,-,,,,,,,
581,1973,4,37 - ROTTERDAM OOST - bijkrt.h.w.,37,,,,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-Oost-2.jpg,-,,,,,,,
846,1984,5,37 - ROTTERDAM OOST - bijkrt.h.w.,37,"meetkundige dienst, delft",,,,1984,,1981,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/37 Rotterdam-Oost-2.jpg,-,,,,,,,
582,1973,4,37 - ROTTERDAM OOST - bijkrt.w.e.,37,,,,,1973,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-Oost-3.jpg,-,,,,,,,
847,1984,5,37 - ROTTERDAM OOST - bijkrt.w.e.,37,"meetkundige dienst, delft",,,,1984,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/37 Rotterdam-Oost-3.jpg,-,,,,,,,
291,[1935],2,37 - ROTTERDAM WEST,37,,,1935,,,,,,,Schaal 1:50000,Alg. Dienst Rijkswaterstaat,Top. Dienst,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/37 Rotterdam-West.jpg,-,,,,,,,
433,[1956],3,37 - ROTTERDAM WEST,37,,,1954,,,1956,,,,,"Rijkswaterstaat, Directie Algemene Dienst en Waterhuishouding",J.J. Groen & Zn. N.V. Leiden,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/37 Rotterdam-West.jpg,-,,,,,,,
577,1972,4,37 - ROTTERDAM WEST,37,,,1971,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-West-1.jpg,-,,,,,,,
842,1984,5,37 - ROTTERDAM WEST,37,"meetkundige dienst, delft",,,,1984,,1980,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1980","Topografische Dienst, Delft",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/37 Rotterdam-West-1.jpg,-,,,,,,,
578,1972,4,37 - ROTTERDAM WEST - bijkrt.h.w.,37,,,,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-West-2.jpg,-,,,,,,,
843,1984,5,37 - ROTTERDAM WEST - bijkrt.h.w.,37,"meetkundige dienst, delft",,,,1984,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/37 Rotterdam-West-2.jpg,-,,,,,,,
579,1972,4,37 - ROTTERDAM WEST - bijkrt.w.e.,37,,,,,1972,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/37 Rotterdam-West-3.jpg,-,,,,,,,
844,1984,5,37 - ROTTERDAM WEST - bijkrt.w.e.,37,"meetkundige dienst, delft",,,,1984,,1978,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/37 Rotterdam-West-3.jpg,-,,,,,,,
114,[1870],1,38 - GORINCHEM 1,38,Top. Bur.,,,1870,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301191 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//12/40/76/124076538752757781679272979786752961192.jpg/mode/1up,
293,[1882],2,38 - GORINCHEM 1,38,Top. Inrigting,1881,,1882,,,,,,Schaal van 10000 Meters,,,2,FALSE,FALSE,FALSE,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/38 Gorinchem-1.jpg,-,,,,,,,
115,[1870],1,38 - GORINCHEM 2,38,Top. Bur.,,,1870,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-2.jpg,,,,,,,,
200,[1882],1BIS,38 - GORINCHEM 2,38,Top. Inrigting,1881,,1882,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/38 Gorinchem-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301192 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//11/15/98/111598009196420948252610904964881128312.jpg/mode/1up,
294,[1920],2,38 - GORINCHEM 2,38,Top. Inrichting,,1920,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/38 Gorinchem-2.jpg,-,,,,,,,
116,[1870],1,38 - GORINCHEM 3,38,Top. Bur.,,,1870,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301193 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//31/12/22/31122234148804293667291773869779159180.jpg/mode/1up,
295,[1882],2,38 - GORINCHEM 3,38,Top. Inrigting,1881,,1882,,,,,,Schaal van 10000 Meters,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/38 Gorinchem-3.jpg,-,,,,,,,
117,[1870],1,38 - GORINCHEM 4,38,Top. Bur.,,,1870,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-4.jpg,,,,,,,,
201,[1882],1BIS,38 - GORINCHEM 4,38,Top. Inrigting,1881,,1882,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/38 Gorinchem-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301194 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//14/55/28/145528298705077172057354793242860653572.jpg/mode/1up,
296,[1921],2,38 - GORINCHEM 4,38,Top. Inrichting,,1921,,,,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/38 Gorinchem-4.jpg,-,,,,,,,
436,[1952],3,38 - GORINCHEM OOST,38,,,1950,,,1952,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/38 Gorinchem-Oost.jpg,-,,,,,,,
585,1969,4,38 - GORINCHEM OOST,38,,,1967,,1969,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/38 Gorinchem-Oost-1.jpg,-,,,,,,,
851,1985,5,38 - GORINCHEM OOST,38,"meetkundige dienst, delft",,,,1985,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/38 Gorinchem-Oost-1.jpg,-,,,,,,,
852,1984,5,38 - GORINCHEM OOST - bijkrt.h.w.,38,"meetkundige dienst, delft",,,,1984,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/38 Gorinchem-Oost-2.jpg,-,,,,,,,
586,1969,4,38 - GORINCHEM OOST - bijkrt.w.e.,38,,,,,1969,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,1,,-,,,,,,,
853,1985,5,38 - GORINCHEM OOST - bijkrt.w.e.,38,"meetkundige dienst, delft",,,,1985,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/38 Gorinchem-Oost-3.jpg,-,,,,,,,
435,[1941],3,38 - GORINCHEM WEST,38,,,1938,,,1941,,,,,Alg. Dienst Rijkswaterstaat,Top. Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/38 Gorinchem-West.jpg,-,,,,,,,
583,1961,4,38 - GORINCHEM WEST,38,,,1960,,1961,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/38 Gorinchem-West-1.jpg,-,,,,,,,
964,1965,4BIS,38 - GORINCHEM WEST,38,,,1964,,1965,,,,,,,,4BIS,FALSE,FALSE,FALSE,1,,-,,,,,,,
848,1984,5,38 - GORINCHEM WEST,38,"meetkundige dienst, delft",,,,1984,,1981,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/38 Gorinchem-West-1.jpg,-,,,,,,,
849,1984,5,38 - GORINCHEM WEST - bijkrt.h.w.,38,"meetkundige dienst, delft",,,,1984,,1980,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1980","Topografische Dienst, Delft",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/38 Gorinchem-West-2.jpg,-,,,,,,,
965,1965,4,38 - GORINCHEM WEST - bijkrt.w.e.,38,,,,,1965,,,,,,,,4,FALSE,TRUE,FALSE,1,,-,,,,,,,
584,1965,4BIS,38 - GORINCHEM WEST - bijkrt.w.e.,38,,,,,1965,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4BIS,FALSE,TRUE,FALSE,1,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/38 Gorinchem-West-3.jpg,-,,,,,,,
850,1984,5,38 - GORINCHEM WEST - bijkrt.w.e.,38,"meetkundige dienst, delft",,,,1984,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/38 Gorinchem-West-3.jpg,-,,,,,,,
966,[1991],NA,39 - PROEFBLAD TIEL WEST,39,,,1986,1991,,,,,,,,,6,TRUE,FALSE,FALSE,1,,-,,,,,,,
118,[1871],1,39 - RHENEN 1,39,Top. Bur.,,,1871,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301195 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//16/81/04/168104094577853120704149984245420252051.jpg/mode/1up,
202,[1897],1BIS,39 - RHENEN 1,39,Top. Inrichting,1894,,1897,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/39 Rhenen-1.jpg,,,,,,,,
297,[1934],2,39 - RHENEN 1,39,Top. Dienst,,1930,,,1934,,,,Schaal van 10000 Meter,den Algemenen Dienst van den Rijkswaterstaat,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/39 Rhenen-1.jpg,-,,,,,,,
119,[1881],1,39 - RHENEN 2,39,Top. Inrigting,1881,,1879,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-2.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301196 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//71/55/85/71558531920619312226836243046136864337.jpg/mode/1up,
298,[1934],2,39 - RHENEN 2,39,Top. Dienst,,1930,,,1934,,,,Schaal 1:50000,den Algemenen Dienst van den Rijkswaterstaat,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/39 Rhenen-2.jpg,-,,,,,,,
120,[1871],1,39 - RHENEN 3,39,Top. Bur.,,,1871,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-3.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301197 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//78/89/35/78893545531014167059262639715881335351.jpg/mode/1up,
939,[1898],1BIS,39 - RHENEN 3,39,Top. Inrichting,1895,,1898,,,,,,Schaal van 10000 Meters,,,1BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_1bis/39 Rhenen-3.jpg,,,,,,,,
299,[1934],2,39 - RHENEN 3,39,Top. Dienst,,1930,,,1934,,,,Schaal van 10000 Meter,den Algemenen Dienst van den Rijkswaterstaat,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/39 Rhenen-3.jpg,-,,,,,,,
121,[1871],1,39 - RHENEN 4,39,Top. Bur.,,,1871,,,,,,Schaal van 10000 Ellen,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-4.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301198 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//15/72/79/157279813112312267209035787922315157671.jpg/mode/1up,
300,[1934],2,39 - RHENEN 4,39,Top. Dienst,,1930,,,1934,,,,Schaal 1:50000,den Algemenen Dienst van den Rijkswaterstaat,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/39 Rhenen-4.jpg,-,,,,,,,
438,[1954],3,39 - RHENEN OOST,39,,,1953,,,1954,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/39 Rhenen-Oost.jpg,-,,,,,,,
473,1967,3BIS,39 - RHENEN OOST,39,,,1964,,1967,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,3BIS,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/edit_3bis/39 Rhenen-Oost.jpg,-,,,,,,,
437,[1954],3,39 - RHENEN WEST,39,,,1953,,,1954,,,,,Alg. Dienst Rijkswaterstaat,Topografische Dienst,3,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/derde_editie/39 Rhenen-West.jpg,-,,,,,,,
587,1970,4,39 - RHENEN WEST,39,,,1969,,1970,,,,,,Rijkswaterstaat Directie Algemene Dienst,Topografische Dienst,4,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/39 Rhenen-West-1.jpg,-,,,,,,,
588,1970,4,39 - RHENEN WEST - bijkrt.w.e.,39,,,,,1970,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/39 Rhenen-West-3.jpg,-,,,,,,,
589,1974,4,39 - TIEL OOST,39,,,1973,,1974,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/39 Tiel-Oost-1.jpg,-,,,,,,,
857,1986,5,39 - TIEL OOST,39,"meetkundige dienst, delft",,,,1986,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/39 Tiel-Oost-1.jpg,-,,,,,,,
590,1974,4,39 - TIEL OOST - bijkrt.h.w.,39,,,,,1974,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/39 Tiel-Oost-2.jpg,-,,,,,,,
858,1985,5,39 - TIEL OOST - bijkrt.h.w.,39,"meetkundige dienst, delft",,,,1985,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/39 Tiel-Oost-2.jpg,-,,,,,,,
591,1974,4,39 - TIEL OOST - bijkrt.w.e.,39,,,,,1974,,,,,,afdeling Waterstaatskartografie directie Waterhuishouding en Waterbeweging,Topografische Dienst,4,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vierde_editie/39 Tiel-Oost-3.jpg,-,,,,,,,
859,1985,5,39 - TIEL OOST - bijkrt.w.e.,39,"meetkundige dienst, delft",,,,1985,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/39 Tiel-Oost-3.jpg,-,,,,,,,
854,1985,5,39 - TIEL WEST,39,"meetkundige dienst, delft",,,,1985,,1982,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,TRUE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/39 Tiel-West-1.jpg,-,,,,,,,
855,1984,5,39 - TIEL WEST - bijkrt.h.w.,39,"meetkundige dienst, delft",,,,1984,,1982,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,FALSE,FALSE,TRUE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/39 Tiel-West-2.jpg,-,,,,,,,
856,1985,5,39 - TIEL WEST - bijkrt.w.e.,39,"meetkundige dienst, delft",,,,1985,,1982,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",5,FALSE,TRUE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/vijfde_editie/39 Tiel-West-3.jpg,-,,,,,,,
122,[1881],1,40 - ARNHEM 1,40,Top. Inrigting,1879,,1881,,,,,,Schaal van 10000 Meters,,,1,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/40 Arnhem-1.jpg,KAART: *VII*.B.a.21,920126955,randen geplastificeerd,G7301199 (volgnummer met potlood genoteerd),Geografisch Instituut Utrecht,x,http://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//18/06/07/1806075665128946320814061127809940438.jpg/mode/1up,
301,[1934],2,40 - ARNHEM 1,40,Top. Dienst,,1929,,,1934,,,,Schaal van 10000 Meter,,,2,FALSE,FALSE,FALSE,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/tweede_editie/40 Arnhem-1.jpg,-,,,,,,,
